episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-162.55008,100.0,106747,False,4157158,,39,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-09,1676335029,8.771487712860107,401.48817920684814,22128,6860f06fdae6,172.17.0.2,401.48817920684814,4157158,39,17.197246551513672,607.9021,5.129741,0.02469572,1088,42450,60.17692307692308,88.16153846153847
-166.75504,100.0,106624,False,4263782,,40,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-18,1676335038,8.885561227798462,410.3737404346466,22128,6860f06fdae6,172.17.0.2,410.3737404346466,4263782,40,17.197246551513672,608.4377,4.764905,0.024439817,1088,43538,64.72500000000001,88.2
-165.53423,100.0,105722,False,4369504,,41,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-27,1676335047,8.939255952835083,419.3129963874817,22128,6860f06fdae6,172.17.0.2,419.3129963874817,4369504,41,17.197246551513672,608.9477,5.2538548,0.024441436,1092,44630,59.75384615384615,88.20000000000002
-166.61732,100.0,106314,False,4475818,,42,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-36,1676335056,8.721505880355835,428.0345022678375,22128,6860f06fdae6,172.17.0.2,428.0345022678375,4475818,42,17.197246551513672,609.3278,5.5538535,0.024562053,1090,45720,63.90833333333334,88.2
-170.09872,92.38461538461539,106066,False,4581884,,43,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-45,1676335065,8.701870203018188,436.7363724708557,22128,6860f06fdae6,172.17.0.2,436.7363724708557,4581884,43,17.197246551513672,609.59924,5.148408,0.024460545,1088,46808,58.42307692307692,88.16153846153847
-164.39781,100.0,106490,False,4688374,,44,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-37-54,1676335074,8.914007902145386,445.6503803730011,22128,6860f06fdae6,172.17.0.2,445.6503803730011,4688374,44,17.197246551513672,609.82294,5.6514373,0.024546389,1088,47896,64.03333333333333,88.20833333333333
-159.9685,95.875,106243,False,4794617,,45,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-03,1676335083,8.94610595703125,454.59648633003235,22128,6860f06fdae6,172.17.0.2,454.59648633003235,4794617,45,17.197246551513672,609.964,5.4465218,0.02452414,1088,48984,59.69230769230769,88.20000000000002
-160.97331,91.83333333333333,105795,False,4900412,,46,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-11,1676335091,8.67391562461853,463.2704019546509,22128,6860f06fdae6,172.17.0.2,463.2704019546509,4900412,46,17.197246551513672,610.1336,5.2810216,0.024519712,1090,50074,62.958333333333336,88.20833333333333
-158.99931,100.0,106129,False,5006541,,47,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-20,1676335100,9.018542051315308,472.2889440059662,22128,6860f06fdae6,172.17.0.2,472.2889440059662,5006541,47,17.197246551513672,610.2521,5.6019273,0.024603736,1088,51162,59.06923076923078,88.18461538461541
-153.74573,93.4,106813,False,5113354,,48,ba596_00000,c7ec05c32e9b48718448f3db59a03a0b,2023-02-14_00-38-31,1676335111,10.731355667114258,483.02029967308044,22128,6860f06fdae6,172.17.0.2,483.02029967308044,5113354,48,17.197246551513672,610.34503,5.3525677,0.024585498,1088,52250,63.692857142857136,88.29999999999998
