episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
-9.0125065,50.0,67500,False,1485900,,27,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-02,1676333762,2.267138957977295,74.45275592803955,7162,6860f06fdae6,172.17.0.2,74.45275592803955,1485900,27,17.394598484039307,593.8535,4.221859,0.025805473,1350,29718,45.166666666666664,81.7
-8.947792,50.0,53900,False,1539800,,28,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-04,1676333764,1.7524135112762451,76.2051694393158,7162,6860f06fdae6,172.17.0.2,76.2051694393158,1539800,28,17.394598484039307,595.13635,5.3073916,0.025701884,1078,30796,37.099999999999994,81.76666666666667
-8.772722,50.0,51400,False,1591200,,29,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-06,1676333766,1.8411328792572021,78.046302318573,7162,6860f06fdae6,172.17.0.2,78.046302318573,1591200,29,17.394598484039307,596.3183,5.9246883,0.025871325,1028,31824,44.150000000000006,81.9
-8.793321,50.0,66200,False,1657400,,30,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-08,1676333768,2.128293991088867,80.17459630966187,7162,6860f06fdae6,172.17.0.2,80.17459630966187,1657400,30,17.394598484039307,597.40045,4.3326426,0.025324604,1324,33148,43.5,81.86666666666666
-8.82173,50.0,52200,False,1709600,,31,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-10,1676333770,1.7143528461456299,81.8889491558075,7162,6860f06fdae6,172.17.0.2,81.8889491558075,1709600,31,17.394598484039307,598.3868,5.6874356,0.025455656,1044,34192,40.03333333333334,81.96666666666665
-8.854267,50.0,51100,False,1760700,,32,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-12,1676333772,1.6813404560089111,83.5702896118164,7162,6860f06fdae6,172.17.0.2,83.5702896118164,1760700,32,17.394598484039307,599.2643,5.1863217,0.025334915,1022,35214,48.35,81.9
-8.57542,50.0,51700,False,1812400,,33,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-13,1676333773,1.662529706954956,85.23281931877136,7162,6860f06fdae6,172.17.0.2,85.23281931877136,1812400,33,17.394598484039307,599.9561,5.7846246,0.025430022,1034,36248,37.5,81.83333333333333
-8.640751,50.0,53500,False,1865900,,34,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-15,1676333775,1.840409755706787,87.07322907447815,7162,6860f06fdae6,172.17.0.2,87.07322907447815,1865900,34,17.394598484039307,600.6079,5.5432205,0.025372433,1070,37318,49.95,81.9
-8.363382,50.0,50500,False,1916400,,35,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-17,1676333777,1.7040672302246094,88.77729630470276,7162,6860f06fdae6,172.17.0.2,88.77729630470276,1916400,35,17.394598484039307,601.16113,5.8567166,0.025491051,1010,38328,35.43333333333333,81.83333333333333
-8.05982,50.0,52300,False,1968700,,36,8a583_00000,5358c7b8e67a4a169df8f68562f4d358,2023-02-14_00-16-19,1676333779,1.7918164730072021,90.56911277770996,7162,6860f06fdae6,172.17.0.2,90.56911277770996,1968700,36,17.394598484039307,601.7513,5.613832,0.025440099,1046,39374,50.3,81.95
