episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
55.746937,100.0,108504,False,2920572,,27,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-23,1676339363,11.176939249038696,296.30611276626587,5305,6860f06fdae6,172.17.0.2,296.30611276626587,2920572,27,15.388648509979248,598.50024,5.3630385,0.026112614,1088,29376,62.275000000000006,88.0
58.234325,100.0,108701,False,3029273,,28,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-34,1676339374,10.720208644866943,307.0263214111328,5305,6860f06fdae6,172.17.0.2,307.0263214111328,3029273,28,15.388648509979248,599.68585,5.28732,0.0258831,1088,30464,66.11333333333333,88.0
56.219593,100.0,108611,False,3137884,,29,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-45,1676339385,10.97640323638916,318.002724647522,5305,6860f06fdae6,172.17.0.2,318.002724647522,3137884,29,15.388648509979248,600.78125,5.1441417,0.025652392,1088,31552,62.3125,88.0
53.70973,100.0,108406,False,3246290,,30,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-49-55,1676339395,10.769485235214233,328.7722098827362,5305,6860f06fdae6,172.17.0.2,328.7722098827362,3246290,30,15.388648509979248,601.8122,5.5515423,0.025599431,1088,32640,66.68666666666667,88.0
48.754158,100.0,108704,False,3354994,,31,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-06,1676339406,10.528069734573364,339.30027961730957,5305,6860f06fdae6,172.17.0.2,339.30027961730957,3354994,31,15.388648509979248,602.75336,5.377259,0.025496837,1088,33728,66.18666666666667,88.0
50.135605,100.0,108800,False,3463794,,32,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-16,1676339416,10.101569652557373,349.40184926986694,5305,6860f06fdae6,172.17.0.2,349.40184926986694,3463794,32,15.388648509979248,603.5817,4.6267815,0.025117703,1088,34816,68.12142857142858,88.0
51.56588,100.0,108416,False,3572210,,33,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-27,1676339427,10.635335445404053,360.037184715271,5305,6860f06fdae6,172.17.0.2,360.037184715271,3572210,33,15.388648509979248,604.3761,5.468084,0.025118915,1088,35904,65.46,87.95333333333335
51.569225,100.0,108409,False,3680619,,34,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-37,1676339437,10.111627578735352,370.14881229400635,5305,6860f06fdae6,172.17.0.2,370.14881229400635,3680619,34,15.388648509979248,605.06085,5.0747633,0.025010293,1088,36992,64.02,87.92
48.51848,100.0,108416,False,3789035,,35,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-47,1676339447,10.383177995681763,380.5319902896881,5305,6860f06fdae6,172.17.0.2,380.5319902896881,3789035,35,15.388648509979248,605.6093,5.2364817,0.02490609,1088,38080,67.40714285714287,88.00714285714285
52.81949,100.0,108607,False,3897642,,36,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-50-58,1676339458,10.384321928024292,390.9163122177124,5305,6860f06fdae6,172.17.0.2,390.9163122177124,3897642,36,15.388648509979248,606.13666,5.209445,0.024778122,1088,39168,64.75333333333334,88.0
54.30235,100.0,108223,False,4005865,,37,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-51-08,1676339468,10.627828121185303,401.5441403388977,5305,6860f06fdae6,172.17.0.2,401.5441403388977,4005865,37,15.388648509979248,606.5731,5.5135264,0.024825716,1088,40256,63.54,88.0
55.796654,100.0,108603,False,4114468,,38,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-51-19,1676339479,10.752864122390747,412.29700446128845,5305,6860f06fdae6,172.17.0.2,412.29700446128845,4114468,38,15.388648509979248,606.94904,5.2672424,0.024789477,1088,41344,60.3625,88.0
61.07191,100.0,108210,False,4222678,,39,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-51-29,1676339489,10.228113412857056,422.5251178741455,5305,6860f06fdae6,172.17.0.2,422.5251178741455,4222678,39,15.388648509979248,607.35693,5.0854926,0.024703464,1088,42432,67.75,88.00714285714285
60.04624,100.0,108116,False,4330794,,40,113c3_00000,ead7b41f6d9f4347875eee659c8ee598,2023-02-14_01-51-40,1676339500,10.361754417419434,432.88687229156494,5305,6860f06fdae6,172.17.0.2,432.88687229156494,4330794,40,15.388648509979248,607.7217,5.3282075,0.024630236,1088,43520,63.25999999999999,88.00666666666666
